REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Maryland,2014,37,2.13869,33,6,1543
States,Massachusetts,2014,37,0.575474,139,28,24154
States,Michigan,2014,37,0.495091,59,31,11917
States,Minnesota,2014,37,1.03321,42,8,4065
States,Mississippi,2014,37,2.25673,372,39,16484
States,Missouri,2014,37,0.330368,13,17,3935
States,Montana,2014,37,0,0,7,2202
States,Nebraska,2014,37,1.89019,21,8,1111
States,Nevada,2014,37,0.481026,72,27,14968
States,New Hampshire,2014,37,0.178651,4,14,2239
States,New Jersey,2014,37,1.29467,100,20,7724
States,New Mexico,2014,37,1.79659,115,14,6401
States,New York,2014,37,0.645665,91,125,14094
States,North Carolina,2014,37,1.0983,40,13,3642
States,North Dakota,2014,37,0,0,1,131
States,Ohio,2014,37,0.400348,46,30,11490
States,Oklahoma,2014,37,0.694927,20,17,2878
States,Oregon,2014,37,0.106383,1,5,940
States,Pennsylvania,2014,37,0.929671,131,32,14091
States,Rhode Island,2014,37,0.0171999,1,18,5814
States,South Carolina,2014,37,0.09802,5,10,5101
States,South Dakota,2014,37,0.766363,37,21,4828
States,Tennessee,2014,37,0.17507,20,52,11424
States,Texas,2014,37,2.21526,792,89,35752
States,Utah,2014,37,1.47658,272,42,18421
States,Vermont,2014,37,1.88925,29,7,1535
States,Virginia,2014,37,1.35542,1032,113,76139
States,Washington,2014,37,0.407268,13,7,3192
States,West Virginia,2014,37,0.618632,68,28,10992
States,Wisconsin,2014,37,0.487465,21,23,4308
States,Wyoming,2014,37,0.565536,17,15,3006
States,Puerto Rico,2014,37,7.10806,394,6,5543
States,Virgin Islands,2014,37,1.60428,6,1,374
States,New York City,2014,37,1.10362,1061,63,96138
States,Alabama,2014,38,2.12647,152,17,7148
States,Alaska,2014,38,0,0,2,739
States,Arizona,2014,38,1.12618,245,45,21755
States,Arkansas,2014,38,0.2079,3,4,1443
States,California,2014,38,1.86948,487,68,26050
States,Colorado,2014,38,0.461823,15,6,3248
States,Connecticut,2014,38,0.166389,3,6,1803
States,Delaware,2014,38,0,0,7,1608
States,District of Columbia,2014,38,8.36785,101,1,1207
States,Florida,2014,38,X,X,X,X
States,Georgia,2014,38,0.189054,39,23,20629
States,Hawaii,2014,38,3.02419,45,13,1488
States,Idaho,2014,38,0,0,1,297
States,Illinois,2014,38,1.80433,966,83,53538
States,Indiana,2014,38,0.585097,34,22,5811
States,Iowa,2014,38,0.289691,87,9,30032
States,Kansas,2014,38,0.786473,20,9,2543
States,Kentucky,2014,38,0.0399401,8,10,20030
States,Louisiana,2014,38,1.67126,721,62,43141
States,Maine,2014,38,1.32956,61,26,4588
States,Maryland,2014,38,2.05882,49,7,2380
States,Massachusetts,2014,38,0.564925,138,29,24428
States,Michigan,2014,38,0.666009,81,30,12162
States,Minnesota,2014,38,1.42687,60,8,4205
States,Mississippi,2014,38,2.31096,375,38,16227
States,Missouri,2014,38,0.284164,11,17,3871
States,Montana,2014,38,0,0,7,2148
States,Nebraska,2014,38,1.44788,15,7,1036
States,Nevada,2014,38,0.583847,90,28,15415
States,New Hampshire,2014,38,0.087146,2,14,2295
States,New Jersey,2014,38,1.74856,137,20,7835
States,New Mexico,2014,38,2.06866,138,15,6671
States,New York,2014,38,0.835488,126,127,15081
States,North Carolina,2014,38,0.85752,39,16,4548
States,North Dakota,2014,38,0,0,1,113
States,Ohio,2014,38,0.446263,48,30,10756
States,Oklahoma,2014,38,1.46689,35,15,2386
States,Oregon,2014,38,0.975976,13,8,1332
States,Pennsylvania,2014,38,1.2626,149,28,11801
States,Rhode Island,2014,38,0.0342349,2,17,5842
States,South Carolina,2014,38,0.0190078,1,10,5261
States,South Dakota,2014,38,0.668392,31,21,4638
States,Tennessee,2014,38,0.20241,21,49,10375
States,Texas,2014,38,2.25158,784,88,34820
States,Utah,2014,38,1.2458,226,41,18141
States,Vermont,2014,38,2.3622,39,7,1651
States,Virginia,2014,38,1.43986,1128,119,78341
States,Washington,2014,38,0.622038,21,7,3376
States,West Virginia,2014,38,0.508187,54,27,10626
States,Wisconsin,2014,38,0.671624,28,22,4169
States,Wyoming,2014,38,0.609975,17,15,2787
States,Puerto Rico,2014,38,3.86579,212,6,5484
States,Virgin Islands,2014,38,2.31959,9,1,388
States,New York City,2014,38,1.61514,1652,62,102282
States,Alabama,2014,39,2.04542,136,15,6649
States,Alaska,2014,39,0.572246,4,2,699
States,Arizona,2014,39,1.24332,221,45,17775
States,Arkansas,2014,39,0.144718,2,4,1382
States,California,2014,39,1.78656,453,66,25356
States,Colorado,2014,39,0.38112,13,6,3411
States,Connecticut,2014,39,0.362976,6,5,1653
States,Delaware,2014,39,0.144092,2,6,1388
States,District of Columbia,2014,39,8.56793,140,1,1634
States,Florida,2014,39,X,X,X,X
States,Georgia,2014,39,0.220719,47,21,21294
States,Hawaii,2014,39,1.9385,29,12,1496
States,Idaho,2014,39,0.15015,1,2,666
States,Illinois,2014,39,1.59832,801,82,50115
States,Indiana,2014,39,0.459297,29,22,6314
States,Iowa,2014,39,0.185621,60,9,32324
States,Kansas,2014,39,0.885461,31,11,3501
States,Kentucky,2014,39,0.0906454,5,6,5516
States,Louisiana,2014,39,1.50033,644,65,42924
States,Maine,2014,39,1.36112,64,26,4702
States,Maryland,2014,39,1.55096,42,11,2708
States,Massachusetts,2014,39,0.664808,155,29,23315
States,Michigan,2014,39,0.786535,100,32,12714
States,Minnesota,2014,39,0.631821,22,7,3482
States,Mississippi,2014,39,2.67093,434,40,16249
States,Missouri,2014,39,0.276451,11,17,3979
States,Montana,2014,39,0.0882613,2,7,2266
States,Nebraska,2014,39,1.06075,11,7,1037
States,Nevada,2014,39,0.560659,83,29,14804
States,New Hampshire,2014,39,0,0,15,2204
States,New Jersey,2014,39,1.73814,122,20,7019
States,New Mexico,2014,39,1.67216,147,19,8791
States,New York,2014,39,0.796167,108,125,13565
States,North Carolina,2014,39,1.24224,56,16,4508
States,North Dakota,2014,39,0,0,1,119
States,Ohio,2014,39,0.164174,18,29,10964
States,Oklahoma,2014,39,1.00074,27,17,2698
States,Oregon,2014,39,0.538117,6,6,1115
States,Pennsylvania,2014,39,1.06503,151,30,14178
States,Rhode Island,2014,39,0.0169262,1,18,5908
States,South Carolina,2014,39,0.0388576,2,10,5147
States,South Dakota,2014,39,0.729108,26,21,3566
States,Tennessee,2014,39,0.135253,14,47,10351
States,Texas,2014,39,2.33845,828,83,35408
States,Utah,2014,39,1.22449,219,41,17885
States,Vermont,2014,39,1.77134,22,6,1242
States,Virginia,2014,39,1.46903,1221,122,83116
States,Washington,2014,39,0.32769,12,7,3662
States,West Virginia,2014,39,0.498453,58,28,11636
States,Wisconsin,2014,39,0.689491,29,24,4206
States,Wyoming,2014,39,0.538793,15,14,2784
States,Puerto Rico,2014,39,7.24346,432,7,5964
States,Virgin Islands,2014,39,1.78571,7,1,392
States,New York City,2014,39,1.60663,1619,62,100770
States,Alabama,2014,40,1.73174,220,26,12704
States,Alaska,2014,40,0.437445,5,7,1143
States,Arizona,2014,40,1.02937,299,59,29047
States,Arkansas,2014,40,1.07239,48,17,4476
States,California,2014,40,1.9089,831,129,43533
States,Colorado,2014,40,0.466945,19,6,4069
States,Connecticut,2014,40,1.48994,60,17,4027
States,Delaware,2014,40,0.0629723,1,7,1588
States,District of Columbia,2014,40,5.85054,119,2,2034
States,Florida,2014,40,X,X,X,X
States,Georgia,2014,40,0.396825,95,34,23940
States,Hawaii,2014,40,4.81841,134,20,2781
States,Idaho,2014,40,1.14723,30,9,2615
States,Illinois,2014,40,1.47637,853,93,57777
States,Indiana,2014,40,0.514369,46,35,8943
States,Iowa,2014,40,0.254043,82,16,32278
States,Kansas,2014,40,0.498433,35,29,7022
States,Kentucky,2014,40,0.100271,20,17,19946
States,Louisiana,2014,40,1.7935,823,75,45888
States,Maine,2014,40,1.30226,76,29,5836
States,Maryland,2014,40,1.01115,107,20,10582
States,Massachusetts,2014,40,0.618429,170,47,27489
States,Michigan,2014,40,0.320957,51,42,15890
States,Minnesota,2014,40,0.766983,42,16,5476
States,Mississippi,2014,40,2.26715,453,50,19981
States,Missouri,2014,40,1.03915,86,23,8276
States,Montana,2014,40,0.096401,3,12,3112
States,Nebraska,2014,40,0.630564,17,16,2696
States,Nevada,2014,40,0.494334,65,29,13149
States,New Hampshire,2014,40,0.0233372,1,22,4285
States,New Jersey,2014,40,1.4055,114,22,8111
States,New Mexico,2014,40,1.34435,148,25,11009
States,New York,2014,40,0.693823,124,153,17872
States,North Carolina,2014,40,0.557937,82,44,14697
States,North Dakota,2014,40,0.416089,6,7,1442
States,Ohio,2014,40,0.392734,56,46,14259
States,Oklahoma,2014,40,1.85456,38,14,2049
States,Oregon,2014,40,0.223499,7,13,3132
States,Pennsylvania,2014,40,0.937714,137,38,14610
States,Rhode Island,2014,40,0.0433839,3,20,6915
States,South Carolina,2014,40,0.229709,15,15,6530
States,South Dakota,2014,40,0.820531,47,24,5728
States,Tennessee,2014,40,0.235632,23,48,9761
States,Texas,2014,40,1.61545,623,95,38565
States,Utah,2014,40,1.15574,200,45,17305
States,Vermont,2014,40,1.33929,42,11,3136
States,Virginia,2014,40,1.43013,1166,121,81531
States,Washington,2014,40,0.443718,19,26,4282
States,West Virginia,2014,40,0.913293,162,46,17738
States,Wisconsin,2014,40,0.783875,35,29,4465
States,Wyoming,2014,40,0.519785,31,25,5964
States,Puerto Rico,2014,40,6.77821,397,6,5857
States,Virgin Islands,2014,40,1.40845,5,1,355
States,New York City,2014,40,1.54549,1613,94,104368
States,Alabama,2014,41,2.06627,270,27,13067
States,Alaska,2014,41,0.412939,6,8,1453
States,Arizona,2014,41,0.830861,238,59,28645
States,Arkansas,2014,41,1.24595,77,19,6180
States,California,2014,41,2.01872,936,136,46366
States,Colorado,2014,41,0.427594,15,6,3508
States,Connecticut,2014,41,1.59107,67,18,4211
States,Delaware,2014,41,0.113314,2,7,1765
States,District of Columbia,2014,41,5.46912,116,2,2121
States,Florida,2014,41,X,X,X,X
States,Georgia,2014,41,0.500595,101,34,20176
States,Hawaii,2014,41,4.95225,140,20,2827
States,Idaho,2014,41,1.28079,39,9,3045
States,Illinois,2014,41,1.4802,831,93,56141
States,Indiana,2014,41,0.791997,76,38,9596
States,Iowa,2014,41,0.315731,102,16,32306
States,Kansas,2014,41,0.600515,42,30,6994
States,Kentucky,2014,41,0.0897384,20,17,22287
States,Louisiana,2014,41,2.072,1009,79,48697
States,Maine,2014,41,1.25817,77,30,6120
States,Maryland,2014,41,0.966228,105,21,10867
States,Massachusetts,2014,41,0.706026,185,46,26203
States,Michigan,2014,41,0.270187,44,45,16285
States,Minnesota,2014,41,0.754446,42,16,5567
States,Mississippi,2014,41,2.87785,528,52,18347
States,Missouri,2014,41,1.28882,105,23,8147
States,Montana,2014,41,0,0,11,3426
States,Nebraska,2014,41,0.741565,20,15,2697
States,Nevada,2014,41,0.587345,66,31,11237
States,New Hampshire,2014,41,0.281577,14,26,4972
States,New Jersey,2014,41,2.17104,181,24,8337
States,New Mexico,2014,41,1.55445,181,26,11644
States,New York,2014,41,0.609081,110,155,18060
States,North Carolina,2014,41,0.660579,102,48,15441
States,North Dakota,2014,41,0.664011,10,8,1506
States,Ohio,2014,41,0.576121,87,52,15101
States,Oklahoma,2014,41,2.47019,58,17,2348
States,Oregon,2014,41,0.418535,14,13,3345
States,Pennsylvania,2014,41,1.1936,159,40,13321
States,Rhode Island,2014,41,0.152184,10,19,6571
States,South Carolina,2014,41,0.225802,15,15,6643
States,South Dakota,2014,41,0.781793,45,24,5756
States,Tennessee,2014,41,0.468272,49,48,10464
States,Texas,2014,41,1.73191,672,94,38801
States,Utah,2014,41,1.29199,230,42,17802
States,Vermont,2014,41,1.06727,33,11,3092
States,Virginia,2014,41,1.77161,1166,118,65816
States,Washington,2014,41,1.45322,64,26,4404
States,West Virginia,2014,41,1.09747,194,44,17677
States,Wisconsin,2014,41,0.783972,36,27,4592
States,Wyoming,2014,41,0.470793,27,24,5735
States,Puerto Rico,2014,41,4.16171,210,5,5046
States,Virgin Islands,2014,41,1.63043,6,1,368
States,New York City,2014,41,1.61982,1621,80,100073
States,Alabama,2014,42,1.73504,214,28,12334
States,Alaska,2014,42,0.364631,4,7,1097
States,Arizona,2014,42,0.969776,283,60,29182
States,Arkansas,2014,42,1.21241,77,21,6351
States,California,2014,42,1.88158,886,139,47088
States,Colorado,2014,42,0.472813,18,6,3807
States,Connecticut,2014,42,1.55388,62,16,3990
States,Delaware,2014,42,0,0,7,1677
States,District of Columbia,2014,42,5.03445,95,2,1887
States,Florida,2014,42,X,X,X,X
States,Georgia,2014,42,0.535943,155,35,28921
States,Hawaii,2014,42,4.42924,123,20,2777
States,Idaho,2014,42,1.48213,51,10,3441
States,Illinois,2014,42,1.64143,929,94,56597
States,Indiana,2014,42,0.688047,59,36,8575
States,Iowa,2014,42,0.275115,95,14,34531
States,Kansas,2014,42,0.875099,55,30,6285
States,Kentucky,2014,42,0.048178,11,19,22832
States,Louisiana,2014,42,2.6345,1307,83,49611
States,Maine,2014,42,1.13998,68,31,5965
States,Maryland,2014,42,0.857064,93,21,10851
States,Massachusetts,2014,42,0.784763,178,46,22682
States,Michigan,2014,42,0.394187,67,47,16997
States,Minnesota,2014,42,0.892164,46,15,5156
States,Mississippi,2014,42,2.48465,441,53,17749
States,Missouri,2014,42,1.40453,116,23,8259
States,Montana,2014,42,0.0597907,2,11,3345
States,Nebraska,2014,42,0.855545,26,16,3039
States,Nevada,2014,42,0.551651,73,31,13233
States,New Hampshire,2014,42,0.0609756,3,26,4920
States,New Jersey,2014,42,1.60945,173,25,10749
States,New Mexico,2014,42,1.90233,194,25,10198
States,New York,2014,42,0.76846,138,157,17958
States,North Carolina,2014,42,0.493643,73,47,14788
States,North Dakota,2014,42,0.804829,12,7,1491
States,Ohio,2014,42,0.49337,80,55,16215
States,Oklahoma,2014,42,1.36633,53,19,3879
States,Oregon,2014,42,0.572246,28,20,4893
States,Pennsylvania,2014,42,1.01448,166,45,16363
States,Rhode Island,2014,42,0.241629,14,20,5794
States,South Carolina,2014,42,0.559589,37,15,6612
States,South Dakota,2014,42,0.844231,51,24,6041
States,Tennessee,2014,42,0.5426,47,46,8662
States,Texas,2014,42,1.97601,761,95,38512
States,Utah,2014,42,1.29317,243,43,18791
States,Vermont,2014,42,1.30826,32,9,2446
States,Virginia,2014,42,1.87367,1280,108,68315
States,Washington,2014,42,0.773616,38,32,4912
States,West Virginia,2014,42,0.965647,174,44,18019
States,Wisconsin,2014,42,1.00767,46,29,4565
States,Wyoming,2014,42,0.512343,33,24,6441
States,Puerto Rico,2014,42,10.1388,577,6,5691
States,Virgin Islands,2014,42,1.80412,7,1,388
States,New York City,2014,42,1.73901,1742,94,100172
States,Alabama,2014,43,1.8387,246,28,13379
States,Alaska,2014,43,1.54603,22,8,1423
States,Arizona,2014,43,0.931957,289,59,31010
States,Arkansas,2014,43,1.44473,83,20,5745
States,California,2014,43,1.84197,873,147,47395
States,Colorado,2014,43,0.440643,17,4,3858
States,Connecticut,2014,43,1.45909,56,16,3838
States,Delaware,2014,43,0,0,7,1734
States,District of Columbia,2014,43,5.6615,95,2,1678
States,Florida,2014,43,X,X,X,X
States,Georgia,2014,43,0.679822,195,36,28684
States,Hawaii,2014,43,4.43332,124,20,2797
States,Idaho,2014,43,0.863171,27,10,3128
States,Illinois,2014,43,1.59675,899,93,56302
States,Indiana,2014,43,0.755814,65,37,8600
States,Iowa,2014,43,0.287503,96,16,33391
States,Kansas,2014,43,0.922992,67,32,7259
States,Kentucky,2014,43,0.164097,38,19,23157
States,Louisiana,2014,43,2.51817,1161,81,46105
States,Maine,2014,43,0.969279,59,31,6087
States,Maryland,2014,43,0.957198,123,23,12850
States,Massachusetts,2014,43,0.605295,163,48,26929
States,Michigan,2014,43,0.443656,75,47,16905
States,Minnesota,2014,43,0.856198,44,16,5139
States,Mississippi,2014,43,2.86832,550,53,19175
States,Missouri,2014,43,1.32654,112,22,8443
States,Montana,2014,43,0.126984,4,12,3150
States,Nebraska,2014,43,0.530906,14,16,2637
States,Nevada,2014,43,0.435894,58,30,13306
States,New Hampshire,2014,43,0.10142,5,26,4930
States,New Jersey,2014,43,1.86151,207,26,11120
States,New Mexico,2014,43,1.6611,179,24,10776
States,New York,2014,43,0.872553,160,159,18337
States,North Carolina,2014,43,0.789224,133,51,16852
States,North Dakota,2014,43,0.643317,9,8,1399
States,Ohio,2014,43,0.605954,103,56,16998
States,Oklahoma,2014,43,1.07742,43,18,3991
States,Oregon,2014,43,0.713776,30,16,4203
States,Pennsylvania,2014,43,1.1704,195,46,16661
States,Rhode Island,2014,43,0.0994318,7,20,7040
States,South Carolina,2014,43,0.638763,38,15,5949
States,South Dakota,2014,43,1.0968,63,24,5744
States,Tennessee,2014,43,0.786283,83,48,10556
States,Texas,2014,43,2.1727,860,98,39582
States,Utah,2014,43,1.51456,234,38,15450
States,Vermont,2014,43,1.06242,40,12,3765
States,Virginia,2014,43,1.70346,1291,116,75787
States,Washington,2014,43,0.620604,30,31,4834
States,West Virginia,2014,43,1.08258,199,45,18382
States,Wisconsin,2014,43,1.93198,146,29,7557
States,Wyoming,2014,43,0.84832,50,26,5894
States,Puerto Rico,2014,43,9.27433,547,7,5898
States,Virgin Islands,2014,43,3.35917,13,1,387
States,New York City,2014,43,1.72474,1727,93,100131
States,Alabama,2014,44,2.11822,253,28,11944
States,Alaska,2014,44,1.80723,21,7,1162
States,Arizona,2014,44,0.939032,272,58,28966
States,Arkansas,2014,44,1.46085,86,18,5887
States,California,2014,44,1.88603,844,154,44750
States,Colorado,2014,44,0.49776,20,6,4018
States,Connecticut,2014,44,2.06852,96,21,4641
States,Delaware,2014,44,0.0538213,1,7,1858
States,District of Columbia,2014,44,6.35436,137,2,2156
States,Florida,2014,44,X,X,X,X
States,Georgia,2014,44,0.769458,182,37,23653
States,Hawaii,2014,44,4.48448,117,20,2609
States,Idaho,2014,44,0.947587,32,10,3377
States,Illinois,2014,44,1.74722,979,96,56032
States,Indiana,2014,44,0.694664,66,38,9501
States,Iowa,2014,44,0.34339,117,16,34072
States,Kansas,2014,44,0.78125,47,29,6016
States,Kentucky,2014,44,0.0676779,17,19,25119
States,Louisiana,2014,44,2.54468,1206,77,47393
States,Maine,2014,44,1.02456,63,30,6149
States,Maryland,2014,44,1.12683,133,23,11803
States,Massachusetts,2014,44,0.740407,197,47,26607
States,Michigan,2014,44,0.494181,93,52,18819
States,Minnesota,2014,44,0.826598,45,16,5444
States,Mississippi,2014,44,2.45889,483,54,19643
States,Missouri,2014,44,0.948386,52,22,5483
States,Montana,2014,44,0.118941,4,12,3363
States,Nebraska,2014,44,0.420008,11,16,2619
States,Nevada,2014,44,0.562972,70,29,12434
States,New Hampshire,2014,44,0.269906,14,27,5187
States,New Jersey,2014,44,1.57613,168,26,10659
States,New Mexico,2014,44,1.31718,150,27,11388
States,New York,2014,44,0.95177,178,161,18702
States,North Carolina,2014,44,0.923254,160,52,17330
States,North Dakota,2014,44,0.679245,9,7,1325
States,Ohio,2014,44,0.534759,87,54,16269
States,Oklahoma,2014,44,1.40476,59,18,4200
States,Oregon,2014,44,1.03776,47,17,4529
States,Pennsylvania,2014,44,1.08301,170,47,15697
States,Rhode Island,2014,44,0.154213,11,20,7133
States,South Carolina,2014,44,0.76835,47,15,6117
States,South Dakota,2014,44,0.70514,38,23,5389
States,Tennessee,2014,44,0.83815,87,48,10380
States,Texas,2014,44,2.26836,861,96,37957
States,Utah,2014,44,1.58786,270,41,17004
States,Vermont,2014,44,1.37312,52,12,3787
States,Virginia,2014,44,1.71274,1262,116,73683
States,Washington,2014,44,0.604511,26,35,4301
States,West Virginia,2014,44,1.1051,194,44,17555
States,Wisconsin,2014,44,2.2283,171,29,7674
States,Wyoming,2014,44,0.43082,26,26,6035
States,Puerto Rico,2014,44,6.18928,344,7,5558
States,Virgin Islands,2014,44,2.97767,12,1,403
States,New York City,2014,44,1.79443,1798,95,100199
States,Alabama,2014,45,2.5133,274,26,10902
States,Alaska,2014,45,3.11448,37,7,1188
States,Arizona,2014,45,1.08034,325,61,30083
States,Arkansas,2014,45,1.64339,100,19,6085
States,California,2014,45,2.22964,1048,157,47003
States,Colorado,2014,45,0.557,15,6,2693
States,Connecticut,2014,45,2.27323,103,21,4531
States,Delaware,2014,45,0.0993542,2,7,2013
States,District of Columbia,2014,45,7.22467,164,2,2270
States,Florida,2014,45,X,X,X,X
States,Georgia,2014,45,1.26756,296,37,23352
States,Hawaii,2014,45,5.23318,147,20,2809
States,Idaho,2014,45,2.12156,74,10,3488
States,Illinois,2014,45,1.95543,1109,96,56714
States,Indiana,2014,45,0.829048,79,38,9529
States,Iowa,2014,45,0.288583,98,17,33959
States,Kansas,2014,45,1.01807,71,31,6974
States,Kentucky,2014,45,0.165563,34,17,20536
States,Louisiana,2014,45,3.05093,1421,78,46576
States,Maine,2014,45,1.04025,61,31,5864
States,Maryland,2014,45,0.925521,127,24,13722
States,Massachusetts,2014,45,0.943831,266,50,28183
States,Michigan,2014,45,0.650309,119,48,18299
States,Minnesota,2014,45,0.827719,43,15,5195
States,Mississippi,2014,45,3.13698,622,52,19828
States,Missouri,2014,45,1.04767,80,21,7636
States,Montana,2014,45,0.188088,6,11,3190
States,Nebraska,2014,45,0.293871,7,15,2382
States,Nevada,2014,45,0.544813,71,30,13032
States,New Hampshire,2014,45,0.299222,15,27,5013
States,New Jersey,2014,45,1.60939,170,25,10563
States,New Mexico,2014,45,1.75094,187,26,10680
States,New York,2014,45,1.10596,210,161,18988
States,North Carolina,2014,45,0.970316,169,50,17417
States,North Dakota,2014,45,0.563063,5,7,888
States,Ohio,2014,45,0.551492,95,58,17226
